fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119821,SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,27.20092273,12.32124369
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,119824,SBI MAGNUM MEDIUM DURATION FUND - DIRECT PLAN - GROWTH,30.45503636,23.67050358
SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,83.94288864,175.216104
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119828,SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,3703.783603,197965.3393
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,2829.952965,77356.02845
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,119835,SBI CONTRA FUND - DIRECT PLAN - GROWTH,101.0645273,181.4070746
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,119839,SBI DEBT HYBRID FUND - DIRECT PLAN - GROWTH,37.78499773,20.55144952
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,119843,SBI MULTI ASSET ALLOCATION FUND - DIRECT PLAN - GROWTH,25.65230682,11.42747671
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119844,L&T Triple Ace Bond Fund - Direct Plan -Growth,44.85546818,38.14882946
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119849,L&T Ultra Short Term Fund-Direct Plan - Growth,28.18021818,12.74984142
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,119852,L&T Conservative Hybrid Fund -Direct Plan- Growth,33.11756364,13.60819463
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119856,L&T Short Term Bond Fund -Direct Plan- Growth,16.725,4.957845488
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119861,Tata Liquid Fund- Direct Plan-Growth,2654.854584,91883.74045
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119863,Tata Treasury Advantage Fund - Direct Plan - Growth,2568.037441,81810.12029
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119876,Tata Income Fund - Direct Plan - Growth,53.46733636,47.46018166
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119893,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,81.88,157.2199773
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119949,Tata Short Term Bond Fund - Direct Plan - Growth,32.15422727,12.95283626
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119953,Tata Gilt Securities Fund- Direct Plan - Growth,51.54820909,50.16996241
Tata Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,119960,Tata Equity Savings Fund- Direct Plan- Growth,31.55466136,9.560544195
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119984,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,18.56709091,4.336735289
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119988,BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option,44.31463636,52.77198314
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119992,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,30.03011591,15.9156293
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120002,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,31.11763636,24.47030614
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120008,BNP Paribas LOW DURATION Fund - Direct Plan - Growth Option,26.45012045,11.53341323
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120030,HSBC Large Cap Equity Fund - Growth Direct,186.0306205,913.497433
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120034,HSBC Infrastructure Equity Fund - Growth Direct,18.64746591,15.67632265
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,120035,HSBC Brazil Fund - Growth Direct,7.252284211,2.470700626
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120038,HSBC Cash Fund -  Growth Direct,1683.639468,36801.40316
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,120043,HSBC Global Emerging Market Fund - Growth Direct,13.3056907,4.429625428
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120046,HSBC Multi Cap Equity Fund - Growth Direct,78.28351818,136.198179
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120048,HSBC Flexi Debt Fund - Growth Direct,23.59799545,8.491535261
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120059,HSBC Debt Fund - Growth Direct,28.93981136,12.4810307
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120062,HSBC Short Duration Fund - Growth Direct,28.38812273,7.955866816
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120066,HSBC Low Duration Fund - Growth Direct,15.04009091,2.079539172
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120069,HSBC Small Cap Equity Fund - Growth Direct,47.33481364,80.64339899
HSBC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,120073,HSBC Regular Savings Fund-Growth Direct,34.80328636,14.63489656
HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120079,HSBC Tax Saver Equity Fund - Growth Direct,33.31435455,28.12992282
BNP Paribas Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,120082,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,27.93785,16.0544323
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120084,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,1693.893584,67483.60257
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120131,BNP Paribas Short Term  Fund - Direct Plan - Growth Option,19.94446364,6.575864536
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,120137,SBI MAGNUM CONSTANT MATURITY FUND - DIRECT PLAN - GROWTH,37.27662727,39.50416463
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120147,BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option,34.97729545,24.09671648
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120152,Kotak Bluechip Fund - Growth - Direct,212.2276136,1056.774167
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,120154,Kotak Debt Hybrid - Growth - Direct,29.73612045,17.55192815
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120158,Kotak Equity Opportunities Fund - Growth - Direct,107.327,371.5953162
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,120164,Kotak-Small Cap Fund - Growth - Direct,68.68965909,151.4875531
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120166,Kotak Standard Multicap Fund - Growth - Direct,30.67545455,33.65064648
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120186,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,24.61738095,34.25206219
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,251.0930067,816.0945843
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120211,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,232.9223792,803.3676106
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,120242,ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan - Growth,57.56999318,64.29638026
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120244,ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth,52.81272727,168.0180926
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120249,LIC MF Liquid Fund-Direct Plan-Growth,3071.844319,124045.5001
ICICI Prudential Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,120251,ICICI Prudential Equity & Debt Fund - Direct Plan - Growth,120.2543182,400.1672791
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120256,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,19.63760909,7.326722975
LIC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,120261,LIC MF Equity Hybrid Fund-Direct Plan-Growth,95.71807727,119.5349942
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120264,LIC MF Multicap Fund-Direct Plan-Growth,43.88103636,21.4955488
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120267,LIC MF Large Cap Fund-Direct Plan-Growth,24.12825455,11.4147911
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120270,LIC MF Tax Plan-Direct Plan-Growth,59.74500455,93.05945972
LIC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,120276,LIC MF Debt Hybrid Fund-Direct Plan-Growth,52.30052273,34.39686315
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120279,LIC MF Bond Fund-Direct Plan-Growth,46.91232955,33.31155226
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120282,LIC MF Government Securities Fund-Direct Plan-Growth,38.544575,32.23458601
LIC Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,120285,LIC MF Children's Gift Fund-Direct Plan-Growth,16.77796818,2.395959662
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120299,UTI MMF - Direct Plan - Growth Option,1877.694302,50898.72673
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120304,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,2767.796178,98207.9457
LIC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,120307,LIC MF Index Fund-Nifty Plan-Direct Plan-Growth,54.66429318,67.10200926
LIC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,120308,LIC MF Index Fund-Sensex Plan-Direct Plan-Growth,60.88995,91.66595689
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,120313,ICICI Prudential Income Optimizer Fund (FOF) - Direct Plan - Growth,31.92645909,12.59143499
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120315,LIC MF Savings Fund-Direct Plan-Growth,26.73307955,9.879790633
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,120323,ICICI Prudential Value Discovery Fund - Direct Plan - Growth,135.8229545,271.4862981
Invesco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120333,Invesco India Dynamic Equity Fund - Direct Plan - Growth,27.36840909,17.39359974
ICICI Prudential Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,120334,ICICI Prudential Multi-Asset Fund - Direct Plan - Growth,238.0149614,1561.680157
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120338,LIC MF Banking & PSU Debt Fund-Direct Plan-Growth,22.3278,9.097683002
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Contra Fund,120348,Invesco India Contra Fund - Direct Plan - Growth,42.38386364,77.49239644
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120351,LIC MF Infrastructure Fund-Direct Plan-Growth,13.38145227,3.171392422
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120356,Invesco India Growth Opportunities Fund - Direct Plan - Dividend,16.19909091,6.366176446
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,120357,Invesco India Growth Opportunities Fund - Direct Plan - Growth,30.68545455,34.91624298
ICICI Prudential Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,120364,ICICI Prudential Equity Arbitrage Fund - Direct Plan - Growth,23.17752727,6.418278426
ICICI Prudential Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120377,ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth,32.81636364,24.94987314
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,87.37613636,211.6477555
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120385,Invesco India Financial Services Fund - Direct Plan - Growth,48.50568182,130.7117927
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120389,Axis Liquid Fund - Direct Plan - Growth Option,1871.260845,45598.63779
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120392,Invesco India Largecap Fund - Direct Plan - Growth,26.38113636,17.92773735
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120395,Invesco India PSU Equity Fund - Direct Plan - Growth,17.52136364,7.265975413
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120398,ICICI Prudential Savings Fund - Direct Plan - Growth,327.4693477,1832.254211
Invesco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,120401,Invesco India Arbitrage Fund - Direct Plan - Growth Option,21.51519318,5.31942211
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120403,Invesco India Midcap Fund - Direct Plan - Growth Option,45.435,68.067725
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120405,Invesco India Infrastructure Fund - Direct Pan - Growth Option,16.58022727,6.403361312
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120406,JM Liquid Fund (Direct) - Growth Option,46.45328305,28.7439962
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120413,Invesco India Multicap Fund - Direct Plan - Growth Option,45.14272727,54.92384711
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120416,Invesco India Tax Plan - Direct Plan - Growth,46.39681818,71.55538533
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,120425,ICICI Prudential Floating Interest Fund - Direct Plan - Growth,263.4822932,1278.850563
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120430,JM Income Fund (Direct) - Growth Option,47.867825,13.95494833
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120435,JM Dynamic Debt Fund - (Direct) - Growth Option,26.79911364,12.204143
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120438,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,1596.536961,49723.219
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120444,Invesco India Banking & PSU Debt Fund - Direct Plan -  Growth Option,1476.299443,34821.20883
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120447,Axis Gilt Fund - Direct Plan - Growth Option,15.45501818,4.655868406
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120451,Axis Dynamic Bond Fund - Direct Plan - Growth Option,18.48478182,7.584401698
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120458,JM Ultra Short Duration Fund - (Direct) - Growth Option,23.73811818,6.056969341
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120465,Axis Bluechip Fund - Direct Plan - Growth,25.1575,26.62561875
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120468,Axis Focused 25 Fund - Direct Plan - Growth Option,24.43363636,28.28948223
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120471,JM Short Term Fund (Direct) - Growth Option,23.66763864,4.931595049
Axis Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,120473,Axis Gold Fund - Direct Plan - Growth option,11.01188636,4.811090373
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,120475,Axis Strategic Bond Fund - Direct Plan - Growth Option,17.10429545,5.85701298
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,120480,Axis Regular Saver Fund- Direct Plan - Growth Option,18.87396364,4.349809632
JM Financial Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,120482,JM Arbitrage Fund (Direct) - Growth Option,23.11364091,5.135384093
JM Financial Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,120484,JM Equity Hybrid Fund (Direct) - Growth Option,42.93799091,19.62254072
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,120486,JM Value Fund (Direct) - Growth Option,28.62207045,31.18584455
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,120488,JM Core 11 Fund (Direct)  - Growth Option,7.860627273,2.598687408
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,120490,JM Large Cap Fund (Direct) - Growth Option,63.42047727,53.99986367
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,120492,JM Multicap Fund (Direct) - Growth Option,28.44516364,28.96531526
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120494,JM Tax Gain Fund (Direct) - Growth Option,15.21628182,8.30613445
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,2018.197198,66977.25865
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis Long Term Equity Fund - Direct Plan - Growth Option,39.87102273,53.79292166
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120505,Axis Midcap Fund - Direct Plan - Growth,32.83636364,41.83952769
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120507,Invesco India Money Market Fund - Direct Plan - Growth,1968.295027,57949.69563
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120510,Axis Short Term Fund - Direct Plan - Growth Option,19.284125,7.196927222
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120513,Axis Treasury Advantage Fund - Direct Plan - Growth Option,1942.613091,65246.68151
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,120517,Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth,698.0570455,9403.355671
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120520,Invesco India Gilt Fund - Direct  Plan - Growth,1880.684005,68958.97524
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,120524,Axis Triple Advantage Fund - Direct Plan - Growth Option,18.48938409,5.913527872
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,120531,Invesco India Gold Fund - Direct Plan- - Growth,10.18435227,4.135436837
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120537,Invesco India Liquid Fund - Direct Plan - Growth,2342.994278,73478.02506
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,120539,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,44.97931818,102.4397745
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120541,Invesco India Ultra Short Term Fund - Direct Plan - Growth,1775.151123,54063.5103
